ano,mes,sigla_uf,admitidos_desligados,tipo_estabelecimento,tipo_movimentacao_desagregado,faixa_emprego_inicio_janeiro,quantidade_horas_contratadas,salario_mensal,indicador_aprendiz,indicador_portador_deficiencia,cbo_2002,grau_instrucao,idade,sexo,raca_cor,previsao
2018,4,SP,0,1,4,5,24,710.0,0,0,5,7,21,0,2.0,0
2019,12,SP,0,1,4,1,44,1331.0,0,0,5,7,41,0,2.0,0
2019,8,SP,0,1,6,6,44,1584.0,0,0,5,7,25,1,8.0,0
2019,4,SP,1,1,1,2,44,1315.0,0,0,5,7,18,0,8.0,1
2019,1,SP,1,1,2,5,44,1295.0,0,0,5,6,44,1,2.0,1
2019,2,SP,1,1,2,2,44,1500.0,0,0,4,7,24,0,8.0,1
2019,8,SP,1,1,2,5,44,1282.0,0,0,5,7,29,0,8.0,1
2019,2,SP,1,1,2,3,44,1919.0,0,0,4,6,38,0,8.0,1
2018,6,SP,1,1,2,3,44,1250.0,0,0,4,7,23,1,4.0,1
2019,9,SP,0,1,4,4,44,3581.0,0,0,7,5,69,1,2.0,0
2018,2,SP,1,1,25,5,44,1100.0,0,0,7,5,32,0,2.0,1
2019,1,SP,0,1,33,4,44,1432.0,0,0,4,8,24,0,2.0,0
2019,2,SP,0,1,33,3,44,1465.0,0,0,7,7,54,1,4.0,0
2018,11,SP,1,1,2,7,44,1346.0,0,0,7,7,37,1,2.0,1
2018,12,SP,1,1,2,5,44,1219.0,0,0,7,6,33,1,2.0,1
2018,4,SP,1,1,2,3,44,1425.0,0,0,7,7,27,1,9.0,1
2018,11,SP,1,1,2,4,44,1219.0,0,0,4,7,30,0,2.0,1
2019,3,SP,1,1,2,6,20,740.0,1,0,4,7,21,1,2.0,1
2018,5,SP,1,1,2,3,44,1050.0,0,0,4,7,23,0,2.0,1
2019,12,SP,1,1,2,4,44,1696.0,0,0,7,7,42,0,2.0,1
2019,5,SP,0,1,4,3,44,1441.0,0,0,7,5,53,1,8.0,0
2018,4,SP,0,1,4,1,44,1145.0,0,0,5,7,32,0,2.0,0
2019,8,SP,0,1,4,3,44,1043.0,0,0,5,7,19,1,9.0,0
2019,3,SP,0,1,11,5,44,1601.0,0,0,5,7,31,1,2.0,0
2018,10,SP,0,1,11,4,44,1158.0,0,0,5,7,47,0,2.0,0
2019,12,SP,1,1,25,2,44,1307.0,0,0,5,7,42,0,2.0,1
2019,2,SP,1,1,2,7,44,1099.0,0,0,6,4,32,1,2.0,1
2018,4,SP,1,3,2,1,44,1417.0,0,0,7,7,51,1,2.0,1
2019,11,SP,0,1,4,2,44,1368.0,0,0,4,7,20,1,2.0,0
2019,4,SP,0,1,4,3,44,468.0,0,0,5,7,34,1,2.0,0
2019,9,SP,0,1,4,1,44,1000.0,0,0,5,7,22,1,2.0,0
2019,11,SP,0,3,6,2,44,1132.0,0,0,6,5,41,1,2.0,0
2019,5,SP,0,1,11,8,44,1290.0,0,0,4,7,21,0,2.0,0
2019,11,SP,1,1,2,9,44,1955.0,0,0,7,7,44,1,8.0,1
2018,11,SP,1,1,2,1,40,1165.0,0,0,4,8,22,1,8.0,1
2018,3,SP,1,1,2,8,44,1499.0,0,0,4,7,42,0,9.0,1
2018,10,SP,1,1,2,8,44,1319.0,0,0,4,5,20,1,8.0,1
2019,9,SP,0,1,4,5,44,3014.0,0,0,4,9,30,0,9.0,0
2018,11,SP,0,1,4,8,36,4892.0,0,0,2,9,42,1,4.0,0
2018,6,SP,0,1,11,7,36,1684.0,0,0,3,7,33,0,2.0,0
2018,10,SP,0,3,11,4,44,1033.0,0,0,5,7,42,0,2.0,0
2018,4,SP,1,1,2,6,44,954.0,0,0,3,7,23,0,4.0,1
2018,7,SP,1,1,2,8,44,1489.0,0,0,4,7,41,1,8.0,1
2018,11,SP,0,1,4,8,44,1142.0,0,0,6,7,48,0,2.0,0
2018,7,SP,0,1,6,7,40,2316.0,0,0,2,9,29,0,2.0,0
2018,7,SP,0,1,6,3,44,1285.0,0,0,7,7,30,1,2.0,0
2019,1,SP,0,1,11,7,44,1290.0,0,0,7,7,26,1,2.0,0
2019,5,SP,0,1,11,6,30,998.0,1,0,7,5,18,1,4.0,0
2018,4,SP,0,1,11,5,44,1091.0,0,0,6,6,26,0,2.0,0
2018,4,SP,1,1,1,1,44,1207.0,0,0,7,7,29,1,2.0,1
2019,3,SP,1,1,2,4,44,1270.0,0,0,5,7,22,0,2.0,1
2019,9,SP,1,1,2,1,44,1449.0,0,0,7,6,38,1,2.0,1
2018,1,SP,1,1,2,3,44,1248.0,0,0,7,7,22,1,9.0,1
2019,12,SP,0,1,4,1,44,1163.0,0,0,6,7,61,0,2.0,0
2018,5,SP,0,1,4,5,44,1400.0,0,0,5,7,47,1,8.0,0
2018,1,SP,0,1,4,4,44,1304.0,0,0,7,7,33,0,2.0,0
2019,1,SP,0,3,4,4,44,1108.0,0,0,6,7,38,0,2.0,0
2018,6,SP,0,1,4,2,44,1207.0,0,0,5,7,28,0,2.0,0
2019,9,SP,0,1,6,5,44,1163.0,0,0,6,3,44,1,2.0,0
2019,10,SP,0,1,6,2,44,1455.0,0,0,5,7,22,1,2.0,0
2019,6,SP,1,1,25,6,44,1332.0,0,0,4,7,38,0,2.0,1
2019,8,SP,1,1,2,8,44,1217.0,0,0,8,6,25,0,2.0,1
2019,4,SP,1,1,2,8,44,1370.0,0,0,8,5,34,1,2.0,1
2018,4,SP,1,1,1,1,44,1700.0,0,0,4,7,29,0,2.0,1
2019,5,SP,1,1,2,5,44,1396.0,0,0,7,7,22,1,2.0,1
2019,10,SP,1,1,2,1,44,1401.0,0,0,5,9,38,0,2.0,1
2018,10,SP,1,1,2,5,44,1497.0,0,0,7,4,19,1,9.0,1
2018,3,SP,1,1,2,3,44,2000.0,0,0,3,5,62,1,2.0,1
2019,9,SP,1,1,2,6,44,2032.0,0,0,4,9,29,0,8.0,1
2019,10,SP,1,1,2,4,44,1359.0,0,0,7,7,26,1,2.0,1
2019,3,SP,1,1,2,7,44,1500.0,0,0,4,9,26,0,2.0,1
2019,8,SP,0,1,4,5,44,1635.0,0,0,7,7,43,1,8.0,0
2019,8,SP,0,1,4,8,44,1212.0,0,0,7,7,25,1,8.0,0
2019,7,SP,0,1,4,1,44,1000.0,0,0,9,7,30,1,2.0,0
2018,7,SP,0,1,4,1,44,3033.0,0,0,2,9,29,0,8.0,0
2018,5,SP,0,1,4,2,44,1224.0,0,0,3,7,18,1,2.0,0
2019,1,SP,0,1,4,3,40,1305.0,0,0,3,7,43,0,2.0,0
2018,4,SP,0,1,4,8,44,1165.0,0,0,4,7,18,1,2.0,0
2019,3,SP,0,1,4,3,44,1610.0,0,0,7,7,22,1,2.0,0
2018,8,SP,0,1,6,6,44,1800.0,0,0,4,7,34,1,8.0,0
2019,10,SP,0,1,6,6,36,1194.0,0,0,4,7,24,0,8.0,0
2018,10,SP,0,1,6,8,44,1350.0,0,0,7,5,36,1,8.0,0
2018,8,SP,1,1,10,4,44,1326.0,0,0,7,6,19,0,8.0,1
2018,4,SP,0,1,11,7,26,1049.0,1,0,5,6,18,1,8.0,0
2018,8,SP,1,1,25,7,30,1000.0,1,0,7,7,18,1,2.0,1
2019,4,SP,1,1,2,1,25,680.0,0,0,5,7,26,0,8.0,1
2019,6,SP,1,1,2,1,44,1245.0,0,0,5,7,23,1,2.0,1
2019,10,SP,1,1,2,6,44,1294.0,0,0,4,7,29,0,2.0,1
2019,7,SP,1,1,2,4,44,1160.0,0,0,7,5,35,1,2.0,1
2019,12,SP,1,1,2,9,44,1160.0,0,0,5,3,51,0,8.0,1
2019,3,SP,1,1,2,1,44,1800.0,0,0,7,7,31,1,2.0,1
2019,2,SP,1,1,2,5,44,1500.0,0,0,4,7,23,1,2.0,1
2019,3,SP,0,1,4,6,42,4135.0,0,0,7,7,35,1,2.0,0
2018,11,SP,0,1,4,3,44,1752.0,0,0,7,6,28,1,4.0,0
2018,6,SP,1,1,2,6,44,954.0,0,0,6,5,35,1,2.0,1
2018,1,SP,1,1,2,4,44,2900.0,0,0,4,9,33,0,2.0,1
2019,2,SP,0,1,4,8,44,1160.0,0,0,5,5,40,0,9.0,0
2019,7,SP,0,1,4,8,44,1160.0,0,0,5,7,47,0,9.0,0
2019,5,SP,1,3,1,4,44,1200.0,0,0,6,6,20,1,2.0,1
2019,10,SP,1,1,2,3,44,1500.0,0,0,7,7,29,1,2.0,1
2019,5,SP,0,3,6,4,44,1130.0,0,0,6,3,56,1,4.0,0
2019,1,SP,1,1,1,7,40,1542.0,1,0,9,6,16,1,2.0,1
2018,11,SP,1,1,1,3,44,1202.0,0,0,2,9,20,0,2.0,1
2018,11,SP,1,1,2,5,44,1481.0,0,0,7,7,51,1,2.0,1
2019,3,SP,1,1,2,5,44,1631.0,0,0,5,5,58,1,4.0,1
2018,5,SP,1,1,2,6,44,1491.0,0,0,4,9,44,1,2.0,1
2019,4,SP,1,1,2,4,44,3704.0,0,0,3,7,32,1,8.0,1
2019,4,SP,1,1,2,3,44,1158.0,0,0,4,6,20,0,2.0,1
2019,4,SP,1,1,2,4,44,1621.0,0,0,7,7,21,1,2.0,1
2019,6,SP,1,1,2,1,44,1398.0,0,0,5,7,41,0,2.0,1
2018,11,SP,1,1,2,9,44,11200.0,0,0,8,9,30,1,2.0,1
2018,12,SP,1,1,2,5,40,1788.0,0,0,3,7,35,0,2.0,1
2019,11,SP,1,1,2,4,44,1409.0,0,0,5,7,41,1,2.0,1
2019,8,SP,1,1,2,5,44,2192.0,0,0,8,7,34,1,2.0,1
2018,10,SP,0,1,4,9,36,1179.0,0,0,4,7,27,0,2.0,0
2018,6,SP,0,1,4,2,44,1592.0,0,0,5,7,24,1,2.0,0
2018,1,SP,0,1,4,9,36,1179.0,0,0,4,7,27,0,2.0,0
2019,8,SP,0,1,4,5,44,1300.0,0,0,4,7,23,0,2.0,0
2018,6,SP,0,1,4,4,44,2230.0,0,0,4,7,46,0,2.0,0
2019,10,SP,0,1,4,8,43,616.0,0,0,9,7,39,1,2.0,0
2019,5,SP,0,1,5,6,44,1404.0,0,0,5,5,35,1,8.0,0
2019,6,SP,0,1,6,3,44,1250.0,0,0,4,7,25,0,2.0,0
2019,12,SP,0,1,6,2,44,1380.0,0,0,5,6,39,0,2.0,0
2018,8,SP,0,1,6,5,44,954.0,0,0,3,7,19,1,9.0,0
2019,9,SP,0,1,6,6,44,1636.0,0,0,5,7,22,1,2.0,0
2018,1,SP,0,1,11,2,44,1260.0,0,0,4,7,20,0,2.0,0
2019,3,SP,1,1,25,6,44,1000.0,0,0,3,7,19,1,9.0,1
2018,7,SP,0,1,33,3,44,1108.0,0,0,6,5,65,1,2.0,0
2018,1,SP,1,1,2,1,44,1540.0,0,0,7,7,34,1,4.0,1
2018,11,SP,1,1,2,5,44,2025.0,0,0,7,7,40,1,9.0,1
2019,9,SP,1,1,2,7,44,1478.0,0,0,7,6,21,1,8.0,1
2019,10,SP,1,1,2,3,44,1425.0,0,0,4,7,20,0,8.0,1
2018,9,SP,1,1,2,1,44,1860.0,0,0,8,5,33,1,4.0,1
2018,11,SP,1,1,2,5,44,2025.0,0,0,7,7,40,1,9.0,1
2018,2,SP,0,1,4,8,44,1531.0,0,0,7,7,22,0,2.0,0
2019,7,SP,0,1,4,1,44,1500.0,0,0,4,7,32,0,2.0,0
2018,2,SP,0,1,4,6,44,9176.0,0,0,8,5,28,1,2.0,0
2018,5,SP,0,1,6,4,44,2500.0,0,0,8,7,39,1,2.0,0
2019,5,SP,0,1,6,7,36,1261.0,0,0,4,7,32,0,9.0,0
2018,3,SP,1,1,2,7,44,1412.0,0,0,7,8,20,1,2.0,1
2018,2,SP,1,1,2,2,44,1345.0,0,0,4,5,23,1,2.0,1
2018,12,SP,1,1,1,3,44,1171.0,0,0,7,7,18,1,2.0,1
2018,2,SP,1,1,2,6,44,1110.0,0,0,5,6,21,0,2.0,1
2018,11,SP,0,1,11,6,44,1110.0,0,0,5,7,35,0,2.0,0
2018,11,SP,0,1,11,6,44,1110.0,0,0,5,7,35,0,2.0,0
2018,11,SP,0,1,43,4,20,1031.0,1,0,5,6,18,1,2.0,0
2019,10,SP,1,1,2,3,44,1541.0,0,0,2,7,41,0,9.0,1
2018,10,SP,1,1,2,1,44,2159.0,0,0,9,7,58,1,2.0,1
2018,2,SP,1,1,2,4,44,1079.0,0,0,7,7,35,1,4.0,1
2018,1,SP,1,1,2,1,36,1585.0,0,0,3,9,35,0,4.0,1
2019,4,SP,1,1,2,1,44,2200.0,0,0,9,7,51,1,2.0,1
2019,12,SP,1,1,2,1,36,1350.0,0,0,5,2,28,1,2.0,1
2018,3,SP,0,1,4,1,44,1236.0,0,0,5,7,36,1,2.0,0
2018,11,SP,0,1,4,4,44,1597.0,0,0,4,6,20,0,2.0,0
2018,9,SP,0,1,6,2,44,1105.0,0,0,3,8,54,0,2.0,0
2018,1,SP,0,1,6,7,44,1244.0,0,0,4,7,27,1,2.0,0
2018,11,SP,1,1,2,6,44,2500.0,0,0,9,8,46,1,2.0,1
2019,8,SP,1,1,2,9,40,1300.0,0,0,4,9,24,0,8.0,1
2018,10,SP,1,1,2,9,40,1758.0,0,0,3,9,27,0,8.0,1
2018,10,SP,1,1,2,1,44,1347.0,0,0,7,7,29,1,2.0,1
2019,4,SP,0,1,4,9,40,1620.0,0,0,3,8,46,0,2.0,0
2018,3,SP,0,1,4,9,44,1406.0,0,0,5,5,33,0,8.0,0
2018,9,SP,0,1,6,5,44,1752.0,0,0,7,5,24,1,9.0,0
2018,2,SP,1,1,2,2,44,1243.0,0,0,7,7,42,0,2.0,1
2019,11,SP,0,1,6,2,44,1557.0,0,0,4,7,25,0,2.0,0
2019,1,SP,0,1,4,6,44,4276.0,0,0,7,7,35,1,2.0,0
2019,3,SP,1,1,2,4,44,1396.0,0,0,4,2,18,0,4.0,1
2018,10,SP,1,1,2,5,44,1396.0,0,0,4,7,29,1,8.0,1
2019,7,SP,1,1,2,7,44,1540.0,0,0,5,7,48,0,8.0,1
2019,9,SP,1,1,2,6,44,1465.0,0,0,8,5,31,1,8.0,1
2018,10,SP,1,1,2,4,44,1658.0,0,0,5,7,47,0,2.0,1
2018,6,SP,1,1,2,7,44,1804.0,0,0,7,7,37,0,9.0,1
2018,9,SP,1,1,2,8,44,4500.0,0,0,7,9,32,0,8.0,1
2019,1,SP,0,1,4,5,44,1675.0,0,0,4,7,33,0,8.0,0
2018,4,SP,0,1,4,5,44,1789.0,0,0,7,7,27,1,8.0,0
2019,9,SP,1,1,2,9,28,1621.0,0,0,2,9,38,1,9.0,1
2019,2,SP,1,1,2,4,44,1348.0,0,0,3,7,23,1,9.0,1
2018,2,SP,1,1,2,7,44,3524.0,0,0,7,7,20,1,8.0,1
2018,6,SP,1,1,2,9,36,2759.0,0,0,2,9,26,0,2.0,1
2018,3,SP,1,1,2,5,44,1076.0,0,0,7,4,34,0,2.0,1
2019,3,SP,1,1,2,1,44,1223.0,0,0,3,7,25,1,2.0,1
2019,4,SP,1,1,2,4,44,1491.0,0,0,4,7,24,0,2.0,1
2019,1,SP,1,1,2,1,44,1504.0,0,0,5,7,20,0,2.0,1
2019,10,SP,1,1,2,4,44,1539.0,0,0,7,7,24,1,2.0,1
2018,3,SP,1,1,2,1,44,1741.0,0,0,7,4,45,1,4.0,1
2019,6,SP,1,1,2,6,44,1300.0,0,0,7,2,36,1,2.0,1
2019,7,SP,1,1,2,7,44,2900.0,0,0,3,8,24,1,2.0,1
2019,6,SP,1,1,2,3,44,1269.0,0,0,5,7,27,1,8.0,1
2019,5,SP,0,1,4,5,44,1396.0,0,0,7,7,25,1,2.0,0
2019,5,SP,0,1,4,7,44,1514.0,0,0,9,6,31,1,2.0,0
2019,6,SP,0,1,4,1,44,1385.0,0,0,3,5,28,1,2.0,0
2019,3,SP,0,3,6,1,44,1510.0,0,0,7,7,34,1,2.0,0
2019,7,SP,0,1,6,9,36,2897.0,0,0,2,9,39,0,2.0,0
2018,8,SP,0,1,6,1,44,1223.0,0,0,5,5,31,0,9.0,0
2018,11,SP,0,1,6,7,42,1288.0,0,0,5,7,24,0,2.0,0
2019,11,SP,0,1,11,5,44,1410.0,0,0,7,7,32,1,8.0,0
2018,4,SP,0,1,43,3,44,1700.0,0,0,7,5,53,1,2.0,0
2019,6,SP,1,3,2,1,44,1200.0,0,0,6,3,68,1,8.0,1
2018,2,SP,1,1,2,2,44,1251.0,0,0,7,7,21,1,2.0,1
2018,1,SP,0,1,4,1,44,1500.0,0,0,1,9,67,1,2.0,0
2018,2,SP,1,1,2,1,40,1149.0,0,0,7,7,63,0,2.0,1
2018,3,SP,1,1,2,5,44,2000.0,0,0,7,8,36,1,2.0,1
2018,2,SP,1,1,2,9,44,1123.0,0,0,6,4,24,1,2.0,1
2019,12,SP,1,1,2,1,44,1933.0,0,0,5,5,43,1,8.0,1
2018,6,SP,0,1,4,2,44,1307.0,0,0,2,9,27,0,2.0,0
2019,2,SP,0,1,4,8,44,1169.0,0,0,7,6,28,1,2.0,0
2019,9,SP,0,1,4,3,44,1900.0,0,0,7,7,55,1,2.0,0
2018,1,SP,0,1,4,7,44,1373.0,0,0,7,7,33,0,2.0,0
2018,2,SP,0,1,4,4,44,1700.0,0,0,7,7,37,1,2.0,0
2018,12,SP,0,1,4,2,44,1375.0,0,0,1,4,43,0,2.0,0
2019,8,SP,0,1,6,5,44,1166.0,0,0,7,7,26,0,2.0,0
2019,1,SP,1,1,1,3,44,1413.0,0,0,8,7,21,1,9.0,1
2019,1,SP,1,1,1,4,44,1549.0,0,0,7,7,18,1,4.0,1
2019,9,SP,1,1,1,7,44,1172.0,0,0,7,7,19,1,8.0,1
2018,11,SP,1,1,1,3,44,1246.0,0,0,5,7,30,0,8.0,1
2018,7,SP,1,1,1,4,44,1106.0,0,0,5,7,23,1,4.0,1
2018,2,SP,1,1,1,9,44,6200.0,0,0,2,9,25,0,9.0,1
2019,10,SP,1,1,2,2,44,1406.0,0,0,5,8,20,0,2.0,1
2018,1,SP,1,1,2,1,36,1224.0,0,0,3,7,19,0,2.0,1
2019,2,SP,1,1,2,3,44,1347.0,0,0,3,7,37,0,8.0,1
2019,10,SP,1,1,2,1,44,1189.0,0,0,3,4,23,1,2.0,1
2019,7,SP,1,1,2,5,44,2300.0,0,0,7,7,39,1,9.0,1
2018,12,SP,1,1,2,2,44,1345.0,0,0,5,7,26,0,2.0,1
2018,12,SP,1,1,2,5,44,1300.0,0,0,7,7,40,0,2.0,1
2018,6,SP,1,1,2,6,44,1227.0,0,0,7,7,37,1,8.0,1
2019,9,SP,1,1,2,3,44,1205.0,0,0,5,7,23,0,8.0,1
2019,8,SP,1,1,2,8,44,1129.0,0,0,4,5,33,1,2.0,1
2018,12,SP,1,1,2,3,44,1269.0,0,0,3,7,26,1,9.0,1
2018,10,SP,1,1,2,1,44,2300.0,0,0,1,9,32,1,2.0,1
2018,7,SP,1,1,2,7,44,2161.0,0,0,7,5,55,1,8.0,1
2018,12,SP,1,1,2,9,44,1354.0,0,0,4,7,38,0,2.0,1
2019,10,SP,1,1,2,3,44,1610.0,0,0,4,7,39,0,1.0,1
2018,9,SP,1,1,2,9,36,3541.0,0,0,2,9,22,0,8.0,1
2019,7,SP,1,1,2,3,44,1518.0,0,0,4,7,28,1,9.0,1
2018,11,SP,1,1,2,9,44,1346.0,0,0,4,7,29,0,9.0,1
2019,12,SP,1,1,2,1,36,1673.0,0,0,3,7,41,0,8.0,1
2019,5,SP,1,1,2,8,44,1328.0,0,0,7,7,22,0,8.0,1
2019,10,SP,1,1,2,6,44,1455.0,0,1,5,4,45,0,8.0,1
2019,3,SP,1,1,2,7,44,1322.0,0,0,5,6,34,0,2.0,1
2018,10,SP,1,1,2,6,44,2665.0,0,0,4,9,23,0,9.0,1
2018,8,SP,1,1,2,2,44,1261.0,0,0,5,7,23,0,2.0,1
2019,12,SP,1,1,2,9,44,1409.0,0,0,5,7,46,1,4.0,1
2018,3,SP,1,1,2,6,44,1340.0,0,0,5,8,19,1,2.0,1
2019,7,SP,1,1,2,2,44,1367.0,0,0,5,8,19,0,2.0,1
2018,7,SP,1,1,2,3,44,1520.0,0,0,3,7,34,1,2.0,1
2019,7,SP,0,1,4,1,44,1500.0,0,0,9,7,30,1,2.0,0
2019,1,SP,0,1,4,2,44,1250.0,0,0,7,7,27,1,9.0,0
2018,5,SP,0,1,4,6,44,1171.0,0,0,6,4,45,1,4.0,0
2018,2,SP,0,1,4,1,44,1319.0,0,0,2,7,20,0,2.0,0
2018,8,SP,0,1,4,9,44,0.0,0,0,7,7,33,1,8.0,0
2018,11,SP,0,1,4,3,44,3064.0,0,0,2,9,36,0,2.0,0
2019,5,SP,0,1,4,6,44,2564.0,0,0,1,9,24,0,2.0,0
2018,5,SP,0,1,4,6,44,1341.0,0,0,7,7,21,1,2.0,0
2018,1,SP,0,1,4,2,44,1046.0,0,0,4,7,26,0,2.0,0
2019,2,SP,0,1,4,8,44,1587.0,0,0,4,7,26,0,9.0,0
2019,8,SP,0,1,4,6,44,1348.0,0,0,5,4,65,1,4.0,0
2018,4,SP,0,1,4,8,44,2347.0,0,0,7,6,32,1,8.0,0
2018,5,SP,0,1,4,3,44,1139.0,0,0,4,6,19,1,2.0,0
2019,6,SP,0,1,4,5,44,3112.0,0,0,7,7,46,1,8.0,0
2018,4,SP,0,1,4,3,44,5645.0,0,0,1,9,54,0,2.0,0
2019,1,SP,0,1,4,6,44,1171.0,0,0,6,4,37,1,2.0,0
2018,1,SP,0,1,4,7,44,13093.0,0,0,8,9,44,1,2.0,0
2018,6,SP,0,1,4,7,44,1904.0,0,0,4,7,27,1,2.0,0
2018,12,SP,0,1,4,6,44,1066.0,0,0,7,6,44,1,2.0,0
2018,9,SP,0,1,4,8,44,1110.0,0,0,5,3,58,0,2.0,0
2018,5,SP,0,1,4,6,44,2568.0,0,0,7,7,55,1,2.0,0
2019,9,SP,0,1,4,7,44,2492.0,0,0,9,7,35,1,2.0,0
2019,3,SP,0,1,4,4,44,2795.0,0,0,9,5,26,1,8.0,0
2019,4,SP,0,1,4,7,44,2618.0,0,0,7,7,33,1,2.0,0
2019,8,SP,0,1,4,6,44,1348.0,0,0,5,5,45,1,2.0,0
2019,8,SP,0,1,4,4,44,1400.0,0,0,3,5,44,0,2.0,0
2019,2,SP,0,1,5,6,44,2039.0,0,0,7,5,37,1,2.0,0
2019,5,SP,0,1,6,4,36,1316.0,0,0,3,7,29,0,2.0,0
2018,6,SP,0,1,6,1,44,1400.0,0,0,3,7,33,1,2.0,0
2018,3,SP,0,1,6,5,44,1863.0,0,0,9,5,52,1,2.0,0
2018,11,SP,0,1,6,6,44,1445.0,0,0,4,7,24,0,2.0,0
2019,8,SP,0,1,6,5,44,1233.0,0,0,5,7,37,0,4.0,0
2019,12,SP,0,1,6,3,44,1540.0,0,0,5,7,29,1,2.0,0
2018,8,SP,0,1,6,5,44,2025.0,0,0,7,2,54,1,2.0,0
2019,3,SP,0,1,6,2,44,1407.0,0,0,5,7,25,1,9.0,0
2019,6,SP,0,1,6,3,44,1414.0,0,0,5,6,21,0,8.0,0
2018,6,SP,0,1,6,7,44,1358.0,0,0,4,7,29,1,8.0,0
2018,4,SP,0,1,6,5,36,1631.0,0,0,3,9,25,0,2.0,0
2019,10,SP,0,1,6,6,44,1516.0,0,0,9,7,19,1,2.0,0
2018,3,SP,0,1,6,6,44,1318.0,0,0,5,7,40,1,9.0,0
2019,3,SP,0,1,11,4,44,1448.0,0,0,5,4,54,0,2.0,0
2018,3,SP,0,1,11,4,26,603.0,1,0,4,7,16,0,9.0,0
2019,7,SP,0,1,11,4,44,1621.0,0,0,7,7,19,1,2.0,0
2018,12,SP,0,1,11,2,44,1454.0,0,0,5,7,61,0,9.0,0
2019,5,SP,0,1,11,7,44,1117.0,0,0,7,5,21,1,2.0,0
2018,3,SP,0,1,11,6,44,1450.0,0,0,4,8,24,0,2.0,0
2019,7,SP,0,1,11,8,44,1394.0,0,0,7,6,35,0,8.0,0
2018,9,SP,1,1,25,9,36,937.0,0,0,4,9,35,0,2.0,1
2018,11,SP,0,1,33,9,40,2836.0,0,0,2,7,29,0,2.0,0
2018,11,SP,0,1,33,3,44,1128.0,0,0,5,7,35,0,8.0,0
2018,11,SP,1,1,2,4,44,1107.0,0,0,4,7,21,1,9.0,1
2019,7,SP,0,1,4,5,44,2092.0,0,0,7,7,28,1,2.0,0
2019,3,SP,1,1,2,2,44,1800.0,0,0,9,7,33,1,2.0,1
2019,10,SP,1,3,2,1,44,1560.0,0,0,3,7,20,0,2.0,1
2019,1,SP,1,1,2,8,38,1409.0,0,0,5,5,36,1,2.0,1
2019,5,SP,0,1,4,2,44,1459.0,0,0,4,7,26,1,2.0,0
2019,6,SP,0,1,11,5,44,1346.0,0,0,7,4,20,1,2.0,0
2019,5,SP,1,1,25,7,44,1346.0,0,0,7,7,21,0,8.0,1
2019,6,SP,1,1,25,7,44,1410.0,0,0,7,7,18,1,2.0,1
2018,6,SP,0,1,6,3,40,1109.0,0,0,3,7,41,0,2.0,0
2019,12,SP,0,1,43,1,44,1705.0,0,0,7,7,36,1,2.0,0
2018,5,SP,1,1,2,8,44,2014.0,0,0,7,5,52,1,2.0,1
2018,11,SP,1,1,2,6,44,1548.0,0,0,7,7,44,1,8.0,1
2018,5,SP,1,1,2,1,44,1211.0,0,0,7,7,55,0,2.0,1
2018,8,SP,1,1,2,3,44,2420.0,0,0,7,7,51,1,8.0,1
2018,5,SP,1,1,2,5,44,1233.0,0,0,4,7,33,0,2.0,1
2018,3,SP,1,1,25,1,34,600.0,0,0,2,9,50,1,2.0,1
2018,1,SP,1,1,25,4,44,2068.0,0,0,9,7,41,1,2.0,1
2018,1,SP,1,1,25,4,44,2068.0,0,0,9,7,41,1,2.0,1
2018,9,SP,0,1,43,2,44,2200.0,0,0,7,7,48,1,2.0,0
2018,4,SP,1,1,1,4,44,1352.0,0,0,5,2,31,0,4.0,1
2019,4,SP,1,1,2,1,44,1316.0,0,0,3,7,37,0,2.0,1
2018,2,SP,1,1,2,5,44,1076.0,0,0,7,7,20,1,2.0,1
2019,8,SP,1,1,2,1,44,1269.0,0,0,5,7,36,1,9.0,1
2018,1,SP,1,1,2,1,44,1443.0,0,0,8,4,23,1,8.0,1
2019,9,SP,1,1,2,4,44,1398.0,0,0,5,7,29,0,2.0,1
2018,2,SP,1,1,2,5,44,1076.0,0,0,7,7,20,1,2.0,1
2018,12,SP,1,1,2,3,36,973.0,0,0,4,6,21,0,1.0,1
2019,12,SP,1,1,2,6,40,2195.0,0,0,3,9,21,1,2.0,1
2019,7,SP,1,1,2,3,44,1299.0,0,0,5,9,33,0,2.0,1
2019,8,SP,1,1,2,3,44,2400.0,0,0,1,9,34,1,2.0,1
2018,3,SP,1,1,2,6,44,1400.0,0,0,5,7,27,1,4.0,1
2019,1,SP,1,1,2,3,44,1293.0,0,0,5,7,19,0,8.0,1
2018,7,SP,1,1,2,1,44,1569.0,0,0,1,7,31,0,2.0,1
2018,8,SP,1,1,2,7,44,1108.0,0,0,3,7,28,1,2.0,1
2018,8,SP,1,1,2,3,44,1600.0,0,0,4,9,45,0,2.0,1
2019,2,SP,1,1,2,5,44,1722.0,0,0,7,7,39,1,9.0,1
2019,11,SP,1,1,2,1,44,1090.0,0,0,5,7,25,0,2.0,1
2018,2,SP,1,1,2,6,44,1330.0,0,0,5,7,37,1,2.0,1
2019,12,SP,1,1,2,4,44,0.0,0,0,5,7,24,1,8.0,1
2019,8,SP,1,1,2,8,44,2020.0,0,0,7,3,37,1,8.0,1
2018,4,SP,1,1,2,7,44,1679.0,0,0,3,9,26,0,8.0,1
2019,5,SP,0,1,4,7,44,1176.0,0,0,3,5,24,1,9.0,0
